KL4CJCSB0FB945659,2012,Mercedes-Benz,Sprinter 2500,Atlanta,GA
SCBDU3ZA4CC623405,2010,Toyota,RAV4,Tacoma,WA
5GAKVCKD6DJ059213,1990,Saab,9000,San Antonio,TX
WA1WMAFE8ED029859,1993,Mazda,626,East Saint Louis,IL
1N4AL2AP8CN565337,1995,Ford,Aspire,Knoxville,TN
1J4PR4GK6AC479098,2009,Toyota,Camry,Houston,TX
1C3CDZCB1DN502838,2000,Buick,LeSabre,Winston Salem,NC
3N1AB7AP8FY292694,2009,Dodge,Ram 2500,Sacramento,CA
WA1CFAFP3CA122124,2001,Mercury,Mountaineer,San Antonio,TX
WBADS43401G708403,1988,Ford,Ranger,Riverside,CA
WBABN53472J423299,1996,Mazda,MX-6,Sacramento,CA
WAUEFBFLXDN532976,1966,Chevrolet,Corvette,Fort Worth,TX
5GADT13S272872482,2012,Toyota,Camry Hybrid,San Francisco,CA
2HKRM3H32FH104724,1991,Mazda,Navajo,Lexington,KY
SCBDC3ZA1DC680665,1999,Saab,9000,Salt Lake City,UT
1FTEW1CF1FF232524,2012,Land Rover,Range Rover Evoque,Bellevue,WA
KMHTC6AD9FU761891,1997,Isuzu,Hombre Space,Pittsburgh,PA
1C4PJLAB0EW467680,1997,Isuzu,Hombre,Dallas,TX
WDDEJ7KBXDA248126,1992,Mazda,MPV,Columbus,OH
JN8AZ1MU9EW632324,1998,Ford,Taurus,Atlanta,GA
JN8AF5MV9FT892895,2001,Honda,Prelude,New York City,NY
1C3CCBCBXCN387889,2001,GMC,Sierra 1500,Charleston,SC
WAUEH74F56N306268,1997,Nissan,200SX,Bradenton,FL
WAUML54B23N304971,1995,Mazda,626,Boston,MA
3GTXKYEJ8AG146832,1985,Mercury,Cougar,Evansville,IN
3C3CFFBRXDT366068,1997,Infiniti,Q,Scottsdale,AZ
WAUML44D22N045084,2008,Volkswagen,GLI,Little Rock,AR
WBSPM9C51BE248478,2010,Jeep,Grand Cherokee,Sioux Falls,SD
WP0AA2A93ES946759,2000,Toyota,Camry,Charlottesville,VA
1N4AA5AP6EC586015,1998,Suzuki,Sidekick,Monticello,MN
1C3CDWDA2CD883009,1996,Pontiac,Sunfire,Flushing,NY
1G6KD57Y08U161297,2006,Chevrolet,Avalanche,Punta Gorda,FL
5NPDH4AEXBH020791,1993,Mitsubishi,Eclipse,Pasadena,TX
WBA3N5C55EK495288,2004,Mercedes-Benz,S-Class,Milwaukee,WI
WAUJC58E75A820308,1999,Oldsmobile,Cutlass,Tucson,AZ
1D4RD5GG1BC344436,1988,Audi,5000CS,Aurora,CO
1G4GA5GR7FF693003,2009,Audi,A3,Rochester,MN
WAUEH78E68A544187,1991,Ford,Festiva,Colorado Springs,CO
SCFAD02A45G408886,1993,BMW,3 Series,Lexington,KY
WP0AA2A92BS789513,2008,Ford,GT500,Oklahoma City,OK
JH4NA12622T630631,1997,Lexus,LX,New York City,NY
1FADP5CU0FL879179,2000,Ford,Explorer Sport,Virginia Beach,VA
WAULT58E15A303627,2004,Dodge,Stratus,Jacksonville,FL
5XXGM4A79FG771649,2008,Ford,Fusion,Henderson,NV
WAUPFAFM7AA934114,1996,Nissan,Pathfinder,Lansing,MI
WDDGF4HB5CF756070,1992,Ford,Tempo,Jacksonville,FL
1C4SDJET0CC613647,2005,Suzuki,Aerio,Winston Salem,NC
3GYFNEE32FS133334,2010,Hyundai,Sonata,Minneapolis,MN
SCFAB01A98G934703,2001,Pontiac,Montana,Houston,TX
WBA3X5C53ED020219,1993,Chrysler,Fifth Ave,Akron,OH
SCBCR73W67C278702,2011,Audi,A3,Omaha,NE
WAUDGAFL5DA536864,2012,Mercedes-Benz,M-Class,Charleston,SC
2G61L5S30E9772434,1992,Mitsubishi,Eclipse,Glendale,AZ
5N1AR2MM2DC906797,2005,Saturn,L-Series,Flint,MI
WAUMFAFR2FA370362,2007,Chevrolet,Cobalt SS,Sacramento,CA
WAUKF78E98A907171,2008,Subaru,Forester,Las Vegas,NV
3D73Y3HL4BG193375,1996,Infiniti,Q,Charleston,SC
1G6AR5SX2E0182456,2008,Ford,F-Series,Hayward,CA
JHMGE8G21AS666116,1999,Toyota,RAV4,Hicksville,NY
JHMZF1D69ES883360,2003,Hyundai,XG350,Berkeley,CA
SAJWA4EC4FM513708,1998,Oldsmobile,Bravada,Wichita Falls,TX
1FMNE1BWXAD994528,2013,Nissan,Altima,Austin,TX
2FMHK6DT6AB176175,1995,Mercury,Tracer,Fort Wayne,IN
WBAKE5C53BE772445,1996,GMC,Rally Wagon G3500,Reno,NV
JN1AZ4EH4FM682062,1959,BMW,600,Bridgeport,CT
WAUHFAFL4AN334137,1993,Mazda,MX-3,Lexington,KY
WAUBT48H25K322830,1999,Chrysler,Cirrus,Troy,MI
3FAHP0CG6BR012220,2012,Porsche,Cayenne,Buffalo,NY
19VDE1F55EE136370,2011,Porsche,Cayman,Saint Louis,MO
5FRYD3H8XEB264790,2008,Suzuki,SX4,Washington,DC
3C6JD6EP9CG023463,1995,Mazda,B-Series Plus,Winston Salem,NC
5N1AN0NW2FN240421,2008,BMW,M5,New Orleans,LA
JTEBU4BF6BK166743,1984,Maserati,Quattroporte,Lincoln,NE
5FRYD3H97GB080693,2000,Chevrolet,Prizm,New York City,NY
1GD12XEG6FF074294,2007,Kia,Optima,Saginaw,MI
W04GR5EC7B1055198,1998,Chevrolet,1500,Littleton,CO
2T3BF4DV5AW576152,2002,Chevrolet,Silverado,Brooklyn,NY
1G4GA5ER7CF808102,2000,Mercury,Villager,Albuquerque,NM
WAUSF78K99N633633,1991,Pontiac,Grand Prix,New Orleans,LA
JH4DC53035S847431,2010,Buick,Enclave,Oakland,CA
JTHBE5C27D5654151,2000,Dodge,Ram 2500,Dayton,OH
JTJBC1BAXC2283489,2008,Infiniti,G35,Falls Church,VA
JTHDL5EFXF5149710,1998,BMW,Z3,Wilmington,DE
1FAHP3CN2AW666577,2011,Toyota,Venza,Birmingham,AL
2G61L5S32F9254407,2005,Volkswagen,GTI,Buffalo,NY
SCFFDABEXBG901255,2004,Dodge,Ram 2500,Fargo,ND
19UUA56711A860759,1994,Ford,F250,Aurora,CO
4A31K5DFXCE894989,1997,Mitsubishi,Galant,Jacksonville,FL
3C6JD7DP6CG790548,2011,Ram,2500,Tulsa,OK
WP0AB2A95AS320959,1985,Buick,Electra,Long Beach,CA
JTJBM7FX4D5190188,2000,Mercedes-Benz,E-Class,Athens,GA
19UUA56653A461878,1993,Acura,Legend,Jeffersonville,IN
JN8AZ1MU7EW279906,1997,Jeep,Wrangler,Indianapolis,IN
WA1MYBFE8AD679433,2001,BMW,M5,San Diego,CA
JTHBE1BL6F1603169,2007,Mazda,RX-8,Iowa City,IA
KL4CJASB2EB848644,1999,Ford,F250,Gaithersburg,MD
1GKS1EEF2CR617761,1999,Dodge,Intrepid,Scranton,PA
1HGCR2E75FA811785,1966,Pontiac,GTO,Whittier,CA
2B3CK3CV0AH841525,2001,Dodge,Dakota Club,New York City,NY
WA1CMAFE3ED914876,2008,Cadillac,Escalade EXT,Houston,TX
WAULT58E03A897883,1993,Dodge,Dakota,Washington,DC
JHMZE2H51DS340920,2011,Chrysler,300,Largo,FL
KMHDB8AEXAU783998,1990,Ford,LTD Crown Victoria,Charlotte,NC
WAUVC58E72A868033,1992,Ford,Club Wagon,Cleveland,OH
JN1CV6AP2AM260734,2003,Audi,S6,Minneapolis,MN
WVGAV7AX1BW928907,1998,Saturn,S-Series,Tucson,AZ
1G6DP577760034364,1992,GMC,Rally Wagon 1500,Sacramento,CA
5GADV33L76D100223,2002,BMW,525,Birmingham,AL
WAUHE98P19A117925,2002,Toyota,MR2,Evansville,IN
KMHHT6KD8AU384211,2003,Mercury,Marauder,Anderson,SC
ZFBCFADHXEZ654513,2011,Acura,TL,New Haven,CT
3N1AB7AP0FL113013,2005,Kia,Sedona,Charleston,WV
3D73M3CL9AG075355,1996,Chevrolet,Caprice,Asheville,NC
2G4GV5GVXC9055799,1990,Buick,Estate,Roanoke,VA
YV1622FSXC2985452,1995,Alfa Romeo,164,Valdosta,GA
WAUWFBFL0AA745720,1987,Pontiac,Gemini,El Paso,TX
JN8AZ2NC9F9550167,2001,BMW,7 Series,Las Vegas,NV
5N1AZ2MH4FN312559,1996,Chrysler,Concorde,Lexington,KY
3A4GY5F98AT652731,2000,Nissan,Frontier,Miami,FL
3D7JV1EP7BG626134,1990,Honda,Civic,Boise,ID
3GTU1YEJ5DG950502,1998,Mitsubishi,Eclipse,Charlotte,NC
WAUJF78KX9N404423,2011,MINI,Cooper Clubman,Reno,NV
WAUHFAFL8FN252788,2009,BMW,Z4 M Roadster,Denver,CO
5FRYD3H97GB744653,2009,GMC,Savana,Charlotte,NC
1GYS3JEFXCR026747,2002,Kia,Spectra,Tacoma,WA
1N6AA0CJ1EN686966,1991,Mazda,929,Minneapolis,MN
1GD21XEG4FZ745144,2000,Ford,Excursion,Elizabeth,NJ
3C3CFFJH8ET630432,1972,Pontiac,GTO,Charleston,SC
WAUBF78E78A843146,1997,Dodge,Viper,Minneapolis,MN
1N4AL2APXCN418534,1984,Lincoln,Town Car,Santa Monica,CA
1G6AB5RX6F0419283,2012,Volkswagen,Passat,Chicago,IL
SCBLC37F75C976754,2011,Honda,CR-Z,Garland,TX
5NPDH4AE2EH426651,2007,Lexus,GX,Irvine,CA
5NPEB4AC6BH912556,1989,Buick,LeSabre,Shawnee Mission,KS
5LMJJ3H54BE288588,2005,Ford,F350,Cleveland,OH
1D4RD4GG1BC181748,2000,Subaru,Legacy,Columbus,OH
1GYS3JEF6ER138447,2000,Ford,Explorer,Erie,PA
JA32U2FU7DU308718,2004,Honda,CR-V,Bronx,NY
WBAWC73588E698001,2010,BMW,X6 M,Miami,FL
3GYFNJE35DS846766,2002,Mitsubishi,Galant,Nashville,TN
3D7JB1ET0BG301539,2009,Honda,Accord,Augusta,GA
WAUGF98K19A628421,2007,Lincoln,Mark LT,Colorado Springs,CO
WAUBNAFB6AN635606,1998,Acura,NSX,Los Angeles,CA
WP0AB2A88FK150806,2009,Hummer,H2,Scottsdale,AZ
1D7RE5GK1AS711201,1997,Geo,Metro,Boise,ID
1G6DW677050093716,1992,Chevrolet,Corvette,Denver,CO
1GTN2TEH9FZ507158,2008,GMC,Yukon,Las Vegas,NV
1FTEW1E80AK259101,2007,GMC,Sierra 2500,El Paso,TX
JN1BY1APXFM986810,2010,Audi,Q7,Jackson,TN
WP1AB2A22FL949370,2001,Toyota,Tacoma,Tacoma,WA
WBANW53548C138804,1998,Honda,Accord,Fort Worth,TX
WBAKG1C58CJ391489,2010,Cadillac,STS,Denver,CO
WBAVB73597K610958,1993,Subaru,Loyale,Reading,PA
1G6AB5R35D0497189,1960,Fairthorpe,Rockette,Minneapolis,MN
WAUHF78P86A839163,1995,Isuzu,Trooper,Reading,PA
1G6DK8EY9B0731783,2004,Volkswagen,Jetta,Philadelphia,PA
WAUSF98E28A903992,1991,Pontiac,Sunbird,Carol Stream,IL
WBSBL93492J812650,1999,Dodge,Ram 3500,San Francisco,CA
YV440MBC1F1405297,1998,Mitsubishi,Montero Sport,Brooklyn,NY
WBA5B3C5XFD861578,1997,Buick,Riviera,Shawnee Mission,KS
3VWML7AJ5CM397258,2001,Ford,ZX2,Lynchburg,VA
TRUDD38J981391147,1998,Kia,Sephia,Salt Lake City,UT
JTJHY7AX6B4962117,2004,Nissan,Pathfinder,Watertown,MA
1GYS3KEF1BR675681,1994,Mercedes-Benz,S-Class,Roanoke,VA
4A31K2DF8CE829220,1997,Chevrolet,Corvette,Anaheim,CA
WAUEL74F65N985898,2008,Lexus,IS,Jamaica,NY
5J8TB18297A143473,2003,Honda,S2000,Atlanta,GA
WAURFAFR3CA108593,2006,Subaru,Outback,Atlanta,GA
1G6DK8E34D0609498,2004,Lincoln,LS,Washington,DC
WA1YD64B33N451298,2000,Honda,Civic,Springfield,MA
1C3CCBAB1DN030640,2000,Chevrolet,Venture,Washington,DC
SAJWA2GT6EM116226,2010,Volvo,S80,Las Vegas,NV
WA1YL54B14N942340,2007,Ford,Five Hundred,Charlotte,NC
5GAKVCKD0DJ846075,1985,Honda,Civic,Naples,FL
WVWED7AJ9DW736433,1966,Ford,Galaxie,Raleigh,NC
SALAB2D49BA942349,2006,Ford,Crown Victoria,Saint Louis,MO
4T1BF1FK7DU771202,2000,Ford,F350,Katy,TX
3N1BC1AP4AL563142,2011,Mercury,Milan,Harrisburg,PA
5GADV23W47D508703,2009,Bentley,Continental GTC,Omaha,NE
5N1AA0NC9EN678532,2008,Volvo,V50,Brooklyn,NY
WP0AB2A81FK428672,1994,Pontiac,Trans Sport,Meridian,MS
3C63D2JL5CG064841,1989,Chevrolet,Corvette,Abilene,TX
1FTEW1C81FK593101,2002,Chevrolet,TrailBlazer,Oklahoma City,OK
1G6DA8E59C0008154,2008,Jeep,Wrangler,Waterbury,CT
WBAGL63462D725828,1996,Honda,Prelude,Jamaica,NY
KNAFU6A28A5783927,1994,Nissan,Altima,Portland,OR
WBAPH77529N018840,1994,Volkswagen,Jetta,Pittsburgh,PA
KL4CJCSB7FB383243,2009,Honda,Pilot,Bakersfield,CA
WBAVA37547N017688,2006,Infiniti,M,Washington,DC
3D73Y4EL0BG652654,2005,GMC,Envoy XL,Jackson,MS
3C63DRML6CG073276,1991,Lexus,LS,Kansas City,MO
5TDBY5G13BS258817,2004,Volkswagen,Jetta,Atlanta,GA
1GD21ZCG4CZ501195,1993,Mercedes-Benz,400E,Buffalo,NY
WAUBF78K79N611033,1989,Mercedes-Benz,SL-Class,Tampa,FL
1G6KD54Y43U739799,2007,Lexus,RX Hybrid,Gaithersburg,MD
WBADX1C50DJ739277,1969,Chevrolet,Corvette,Washington,DC
JN8AZ2NCXB9412860,2005,Mitsubishi,Diamante,Indianapolis,IN
KNDKG3A23A7938797,2006,Lexus,RX Hybrid,Baltimore,MD
19XFB4F21FE207713,2002,Toyota,MR2,Phoenix,AZ
5N1AA0NC7DN332252,2009,Hummer,H2,Philadelphia,PA
1G6DH577490870263,2009,Kia,Amanti,Naples,FL
WBAAZ33403P976945,1994,Volkswagen,Eurovan,Bethesda,MD
1G6DS5EV2A0271580,1994,Hummer,H1,Houston,TX
JTDZN3EU0FJ621814,1998,Chrysler,Sebring,Whittier,CA
5XYKT3A14BG237306,1988,Pontiac,6000,Akron,OH
1FTSW3B53AE289152,2005,Toyota,Tundra,Alexandria,VA
4T1BF3EK7AU730772,2003,Nissan,Murano,Albuquerque,NM
WBAEN33412E612122,1991,Lamborghini,Diablo,Inglewood,CA
WAUEL74F75N149002,2001,GMC,Sonoma,Tucson,AZ
1N4AA5AP7AC906436,1998,Volvo,V90,Durham,NC
WAUJT58E93A191549,1992,Chrysler,LeBaron,Scottsdale,AZ
3D4PG4FB7BT581936,2008,Toyota,RAV4,Orlando,FL
1G6KD57Y25U813817,2011,Lexus,ES,Vancouver,WA
1GYUKCEF5AR330301,1998,Oldsmobile,Silhouette,Ocala,FL
3D7JV1EP8AG038807,2007,Volvo,XC90,Baton Rouge,LA
3FADP4AJ9FM384965,1993,Mercury,Capri,Washington,DC
4A31K2DF0AE549644,2012,MINI,Cooper Countryman,Philadelphia,PA
1GD311CG0FF097453,2009,Nissan,Frontier,Buffalo,NY
JA4AP3AU2CZ972373,2003,Lexus,GX,Montgomery,AL
1C3CDFEB1ED581947,2011,Lotus,Exige,Oklahoma City,OK
WBA3X9C55ED925780,1967,Mercury,Cougar,Miami,FL
WAUDFAFL3CN700316,1994,Ford,Ranger,Santa Fe,NM
SCBLF34F86C419798,2010,Lincoln,Navigator,Pittsburgh,PA
JTEBU4BF2EK469331,2005,Infiniti,Q,San Bernardino,CA
WVGAV3AX3DW306093,2009,GMC,Savana 1500,El Paso,TX
1G6AE5SX8E0034839,1986,Buick,Electra,Los Angeles,CA
WBAKF9C55BE250646,2003,Mercedes-Benz,E-Class,Santa Fe,NM
2T2BC1BA1FC732255,2011,Subaru,Tribeca,Washington,DC
WAUBH78E16A513848,2012,Chevrolet,Silverado 3500,Albuquerque,NM
JTDZN3EU4E3087221,1998,Toyota,Camry,Seattle,WA
WBAUN7C51DV153219,2004,Nissan,Sentra,Reading,PA
3D73M3CLXBG974002,1988,Audi,5000S,Miami,FL
YV1382MS5A2830812,2011,Mercedes-Benz,SLS-Class,Amarillo,TX
1GYS3UKJ9FR745194,2007,GMC,Savana 1500,Hartford,CT
3C3CFFDR2DT139082,2007,Jaguar,X-Type,Columbia,SC
TRUDD38J591764041,1995,Pontiac,Grand Prix,Colorado Springs,CO
1N4AL3AP2DC782921,1991,Ford,LTD Crown Victoria,Huntington,WV
5XYZT3LB9EG969424,2005,Chevrolet,SSR,Portland,OR
WAUSH78E26A229239,2003,BMW,745,Madison,WI
2G4WC552871369286,2001,Chevrolet,Tahoe,Grand Rapids,MI
WBAYF4C51DD441728,1996,Volkswagen,rio,Carson City,NV
5TDDK3DCXBS337115,2003,Mercury,Sable,Mesquite,TX
SCFEBBCF5BG346357,2011,BMW,X5,Washington,DC
WAULC68EX4A593029,1992,Mercedes-Benz,SL-Class,Dayton,OH
5XXGM4A77CG024174,1999,Isuzu,Amigo,Saint Paul,MN
1N6AD0CWXFN558584,2012,Lexus,IS,Los Angeles,CA
KM8JT3AC3AU494172,1995,GMC,Suburban 2500,Dallas,TX
KMHEC4A44FA394431,2002,Mazda,MPV,Arlington,VA
WDDGF4HBXDG463647,1987,Audi,5000S,Dallas,TX
JM1NC2JF0E0219172,2005,Acura,TL,Galveston,TX
1G6DP577370391526,2009,Chevrolet,Cobalt SS,Utica,NY
5TDDW5G18FS699153,1996,Toyota,RAV4,Lancaster,PA
1G6DV57V190783475,2004,Ford,Ranger,Chattanooga,TN
WAUKGBFB5AN570747,2008,BMW,M Roadster,Buffalo,NY
JH4KB16677C500510,1999,Acura,SLX,Charlotte,NC
WAUDG98E86A221945,1995,Oldsmobile,Aurora,Washington,DC
1C4SDJCT8EC568298,2002,Chevrolet,Impala,Santa Fe,NM
WAUGL98E47A146820,2006,Scion,tC,Huntington Beach,CA
1G6D25EY3B0495047,2000,Jaguar,S-Type,Houston,TX
JM1NC2EF8A0721447,2006,Nissan,Altima,Chicago,IL
WAUDN74F68N028343,1994,Nissan,Pathfinder,Missoula,MT
1N6AF0LY7EN754492,1968,Dodge,Charger,Fullerton,CA
4JGDF2EE0FA384506,2000,Mercedes-Benz,S-Class,Tucson,AZ
JM1NC2EF1A0171959,2011,Ford,Expedition EL,Sacramento,CA
JN8AF5MR2FT749645,1989,Mitsubishi,Truck,Pueblo,CO
WBANF73586C158109,2002,Mazda,626,Austin,TX
KNDJT2A17B7879036,2001,Toyota,Camry,Philadelphia,PA
WVWDB7AJ8EW311756,1993,Dodge,Caravan,El Paso,TX
JTHBE1BLXFA465569,2004,Infiniti,QX,Jamaica,NY
1GD422CG2EF687577,2007,Ford,Ranger,Melbourne,FL
JTDBT4K38B4561539,2001,Ford,Escort,Peoria,IL
2LMDJ8JK8FB642339,2004,Chevrolet,Malibu,Tacoma,WA
1N4AL2APXBN474665,2002,Lotus,Esprit,Huntsville,AL
WAUET48H46K696872,2002,GMC,Safari,Chicago,IL
1N6AF0KY3FN411729,1986,Ford,Ranger,Kansas City,MO
WDDGF4HB2DR649767,2002,Ford,Explorer Sport,Trenton,NJ
SCFAD223X3K975921,2012,Cadillac,SRX,Pensacola,FL
KNDPB3A25D7888736,2002,Mitsubishi,Lancer,Oklahoma City,OK
WA1AM94L29D502025,2012,Porsche,Boxster,Albany,NY
WAUSF98EX6A339621,1996,Mazda,Protege,Chicago,IL
JN1AZ4EH1FM292567,2009,Mercedes-Benz,C-Class,Scottsdale,AZ
WBAKX6C50CC797655,2011,Ram,1500,Naples,FL
1G6AH5RX2E0106695,2000,Plymouth,Voyager,Richmond,VA
1G6KY54933U470997,2003,Suzuki,Aerio,Washington,DC
1FMJK2A53AE483551,1988,Ford,Tempo,Phoenix,AZ
WBAUP9C51BV958415,2009,Chrysler,300,Detroit,MI
YV1902AH2D1468927,1997,Mazda,Miata MX-5,Dallas,TX
3VWF17AT0FM615322,1997,Mitsubishi,Challenger,Pittsburgh,PA
1GKKRNED3CJ154888,2002,Ford,Escort,Fresno,CA
3GYFNBE30FS191697,1994,Ford,Tempo,San Antonio,TX
3N1AB6AP9CL731467,2008,Suzuki,XL7,Jamaica,NY
5NPDH4AE7CH676173,2012,Ford,Mustang,Grand Rapids,MI
19XFB2E5XCE383686,2011,Ford,E150,Rochester,NY
1G6YX36D875735836,1983,Pontiac,6000,Nashville,TN
1FTEW1E84AF984564,2000,Hummer,H1,Houston,TX
JH4KB166X7C655035,2006,BMW,750,Springfield,MO
WBA4C9C53FG166420,1999,Mitsubishi,GTO,Phoenix,AZ
2C3CA6CT1BH324807,2001,Nissan,Maxima,Spokane,WA
WAUKFBFL0EN955974,2013,Infiniti,JX,Phoenix,AZ
WVWAB7AJ0CW677632,2001,Nissan,Maxima,Lake Worth,FL
WA1CGBFE5BD205827,2003,Mazda,B-Series Plus,Akron,OH
YV4940BL9D1166498,2008,Nissan,Frontier,Aurora,CO
WA1DGAFE0BD692272,2006,Dodge,Dakota Club,Los Angeles,CA
1N6AF0KY3EN117844,2003,GMC,Safari,Johnstown,PA
1D7RE3GKXAS871713,2007,Ferrari,599 GTB Fiorano,Oklahoma City,OK
2T2BK1BA7CC017866,2011,Toyota,Camry,San Francisco,CA
3C6TD5KT9CG382994,2006,Chevrolet,Express 1500,Virginia Beach,VA
JN1CV6EK8EM591404,1970,Ford,Torino,Maple Plain,MN
WDDUG7JB2FA315736,1995,Dodge,Stratus,Tampa,FL
WBA3N3C5XEK865414,1997,Lexus,LX,Mobile,AL
5FRYD4H42EB899408,1994,Chrysler,New Yorker,Long Beach,CA
2C3CDXFGXFH535330,2009,Toyota,Tundra,Mobile,AL
SCFAB05D39G838832,2006,Saab,9-5,Springfield,IL
1C4RDHEG6FC901638,2011,Honda,CR-V,Wilmington,DE
SALAB2D46BA890548,1992,Chrysler,Imperial,Santa Fe,NM
SCFFDABE9AG191909,1992,Ford,Escort,Saint Augustine,FL
19UYA416X3A851488,1995,Subaru,Legacy,Peoria,IL
SAJWA1CB2CL077502,2002,Dodge,Ram 2500,Houston,TX
WA1YD54B65N093434,1995,Chevrolet,Corvette,Aurora,CO
YV1902MD7F1994661,2005,Pontiac,Monterey,San Francisco,CA
WBAAZ334X5K479692,2001,Ford,Econoline E250,Tempe,AZ
3GYFNJE31DS867775,1963,Studebaker,Avanti,Sacramento,CA
SAJWA2GZ5E8017166,1999,Audi,A8,Peoria,IL
WAUGF98K29A800018,2012,Volkswagen,Golf,Arlington,VA
1N6AD0CW7FN384506,2004,Jaguar,XK Series,Boise,ID
1FTMF1EW0AF678617,2012,Volkswagen,Touareg,Mc Keesport,PA
WBANA53535C348319,2010,Saturn,VUE,Lansing,MI
WAUDF98E95A022081,2012,Mitsubishi,Lancer,Kansas City,MO
WA1AV74L19D707322,2000,Chevrolet,3500,Kansas City,MO
1G6KD54Y35U188820,2008,Mercedes-Benz,CL-Class,Jefferson City,MO
SCFEBBBK4BG573375,1991,Audi,200,Fort Worth,TX
3N1CN7AP5DL535761,2008,Cadillac,XLR-V,Roanoke,VA
3GYFNAE34FS359917,2009,BMW,3 Series,San Antonio,TX
KMHFG4JGXDA403049,1998,Toyota,Corolla,New Orleans,LA
1G6AB5RX3D0699452,1989,Mercury,Topaz,Saint Petersburg,FL
JN8AZ1FY3CW689065,1994,Mazda,929,Anaheim,CA
3D7TP2CT3BG106019,1993,Oldsmobile,98,Long Beach,CA
WBSWL93568P767957,2010,Porsche,Boxster,Salt Lake City,UT
2FMDK4AC2AB292612,2005,Saturn,L-Series,Orlando,FL
JTHFF2C21D2586380,1995,Ford,Crown Victoria,New Brunswick,NJ
WA1CV74L99D763744,2006,Mercury,Mountaineer,Sacramento,CA
2G4WB55K441031625,2005,Pontiac,G6,Fort Worth,TX
KL4CJBSB3DB431151,2007,Volkswagen,Touareg,Charlotte,NC
WAUAH78E18A791972,2010,Audi,A8,Topeka,KS
1G6DC1E34C0151951,2009,Volvo,XC70,Columbus,OH
KMHDB8AE6CU755411,2010,Land Rover,Freelander,Santa Monica,CA
4JGDA0EBXFA005794,2006,Mercedes-Benz,SL65 AMG,Huntington,WV
1FTWW3B5XAE992202,1999,Daewoo,Leganza,Lawrenceville,GA
JN1BY1AP3DM933895,2001,Dodge,Ram Van 1500,Wilmington,NC
WAUKF78E38A397870,1997,Pontiac,Grand Prix,Houston,TX
1FTNS1EW2AD677965,2012,GMC,Savana 1500,Pensacola,FL
WP0AB2A88CU451401,2012,Bentley,Continental Flying Spur,Miami,FL
5UXZV4C57D0134225,2009,Mercedes-Benz,SLR McLaren,Fresno,CA
WAUSH98E26A472965,2004,Chevrolet,SSR,Colorado Springs,CO
5FNYF3H29BB562489,2012,Mercedes-Benz,E-Class,Philadelphia,PA
WBAVM5C50FV950754,1973,Pontiac,Grand Prix,Salt Lake City,UT
KL4CJDSB4FB804857,2007,Nissan,Xterra,Glendale,CA
5TDBW5G17BS837671,2002,Audi,A6,Phoenix,AZ
SAJWA4FB9CL031775,1999,Chevrolet,Silverado 2500,Yakima,WA
2B3CJ5DT5BH308325,1991,Lotus,Esprit,Pittsburgh,PA
2T1KE4EE7CC645714,2008,Volkswagen,Rabbit,San Antonio,TX
1N6BF0KX5FN524299,1992,Pontiac,Firefly,Austin,TX
2T1BURHE3FC745857,2007,BMW,X5,Albuquerque,NM
3VW517AT7FM020270,1995,Chrysler,Concorde,Greensboro,NC
1D7CW3GK8AS290505,2010,Ford,F-Series Super Duty,Albany,NY
2T1BURHE6EC427648,2005,Mercedes-Benz,C-Class,Lancaster,PA
JHMZE2H36DS671331,1999,Pontiac,Montana,Wilkes Barre,PA
WAUWFAFH9CN392539,2004,Toyota,Sienna,Port Saint Lucie,FL
3C6TD5KT3CG473985,2011,MINI,Cooper Countryman,Fort Wayne,IN
1G6DP5EV3A0250321,2008,Maserati,Quattroporte,San Francisco,CA
WBA3A9C55EF845644,1991,Buick,Century,Corpus Christi,TX
1GKS1HE07ER284764,1984,Mercury,Topaz,Fresno,CA
1G6AK5SXXE0024791,2001,Oldsmobile,Aurora,Gaithersburg,MD
3G5DA03L57S566895,1987,Mitsubishi,Starion,Winston Salem,NC
3C63DPHL2CG743453,1987,Mazda,626,Ashburn,VA
JN1AZ4EH1BM657906,1994,Audi,Quattro,Corona,CA
3D7TT2CT3BG155913,1995,Buick,Roadmaster,Boston,MA
3FADP0L38CR289917,1999,Chevrolet,Tahoe,Anaheim,CA
JTHBE1D26E5149405,2011,Audi,S5,Philadelphia,PA
1C3BC2EB1BN094373,2001,Hyundai,Sonata,Albany,NY
3FADP4AJ2FM357753,1992,Geo,Metro,Hialeah,FL
WUARL48H08K188389,2002,Chevrolet,S10,Fredericksburg,VA
SAJWA6E71E8255699,1998,Chevrolet,Monte Carlo,Redwood City,CA
WAUDF78E88A167377,2008,Kia,Rio5,Louisville,KY
5NMSG3AB4AH296275,1972,Pontiac,Grand Prix,Oklahoma City,OK
WAUMFAFL6AA535074,1993,Chrysler,Fifth Ave,Houston,TX
WDDEJ7EBXBA489550,2004,Pontiac,Bonneville,Spring,TX
JH4DC53832C030990,2001,Chevrolet,Camaro,Fort Worth,TX
1GKUCFDJ3AR112260,2007,BMW,M5,Vero Beach,FL
JH4CL96817C553169,2004,Subaru,Baja,Kansas City,MO
5GAKVDKD6DJ068905,2005,GMC,Sierra 1500,Kansas City,MO
5N1AT2ML6FC961961,2004,Dodge,Durango,San Angelo,TX
5N1AT2MK5FC291259,1997,Oldsmobile,Silhouette,Fort Smith,AR
3VW4A7AT4DM688309,1997,Ford,F150,Newark,NJ
